,指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
4093,801003,申万Ａ指,2003/4/7 0:00:00,1059.73,1071.03,1043.27,1051.72,17.62,146.23,-0.75,1.15,42.08,3.02,9.88,100.0,12965.58,10.72,0.81
4094,801003,申万Ａ指,2003/4/4 0:00:00,1053.75,1067.81,1046.17,1059.67,14.21,120.85,0.42,0.93,42.4,3.04,10.0,100.0,13056.9,10.79,0.81
4095,801003,申万Ａ指,2003/4/3 0:00:00,1059.55,1068.54,1047.41,1055.22,13.18,113.86,-0.44,0.86,42.22,3.03,9.98,100.0,12998.69,10.75,0.81
4096,801003,申万Ａ指,2003/4/2 0:00:00,1060.93,1070.19,1050.23,1059.88,15.0,121.78,-0.11,0.98,42.39,3.04,10.01,100.0,13050.53,10.79,0.81
4097,801003,申万Ａ指,2003/4/1 0:00:00,1054.54,1070.43,1045.93,1061.02,19.97,168.96,0.69,1.31,42.43,3.05,10.02,100.0,13061.71,10.8,0.81
4098,801003,申万Ａ指,2003/3/31 0:00:00,1042.29,1060.52,1034.66,1053.76,16.35,138.83,1.08,1.07,42.15,3.02,9.96,100.0,12961.28,10.73,0.81
4099,801003,申万Ａ指,2003/3/28 0:00:00,1045.73,1059.88,1032.74,1042.54,18.66,157.55,-0.35,1.22,41.71,2.99,9.88,100.0,12825.61,10.62,0.82
4100,801003,申万Ａ指,2003/3/27 0:00:00,1018.74,1056.2,1008.51,1046.24,18.91,156.05,2.56,1.24,41.84,3.0,9.93,100.0,12871.31,10.66,0.81
4101,801003,申万Ａ指,2003/3/26 0:00:00,1023.85,1033.37,1012.19,1020.16,8.43,74.84,-0.52,0.55,40.8,2.92,9.7,100.0,12550.3,10.39,0.84
4102,801003,申万Ａ指,2003/3/25 0:00:00,1035.67,1040.98,1019.74,1025.5,8.09,70.67,-1.09,0.53,41.01,2.93,9.75,100.0,12612.6,10.45,0.83
4103,801003,申万Ａ指,2003/3/24 0:00:00,1034.99,1044.14,1026.37,1036.77,7.41,67.76,0.17,0.49,41.46,2.96,9.86,100.0,12754.86,10.56,0.82
4104,801003,申万Ａ指,2003/3/21 0:00:00,1024.91,1040.42,1019.09,1034.99,8.66,78.6,0.92,0.57,41.39,2.96,9.84,100.0,12732.99,10.54,0.82
4105,801003,申万Ａ指,2003/3/20 0:00:00,1029.19,1039.76,1017.32,1025.57,10.39,87.82,-0.37,0.68,41.02,2.93,9.75,100.0,12617.15,10.44,0.83
4106,801003,申万Ａ指,2003/3/19 0:00:00,1024.09,1038.65,1014.63,1029.41,10.06,85.53,0.34,0.66,41.17,2.94,9.79,100.0,12664.31,10.48,0.83
4107,801003,申万Ａ指,2003/3/18 0:00:00,1032.83,1045.48,1020.96,1025.89,10.09,89.17,-0.68,0.66,41.02,2.93,9.77,100.0,12621.03,10.45,0.83
4108,801003,申万Ａ指,2003/3/17 0:00:00,1031.78,1041.01,1017.07,1032.9,10.68,88.44,-0.03,0.7,41.27,2.95,9.84,100.0,12701.92,10.52,0.83
4109,801003,申万Ａ指,2003/3/14 0:00:00,1030.66,1042.36,1023.58,1033.16,8.39,74.07,0.17,0.55,41.27,2.95,9.86,100.0,12705.46,10.53,0.82
4110,801003,申万Ａ指,2003/3/13 0:00:00,1037.47,1045.36,1025.26,1031.37,8.53,74.59,-0.62,0.56,41.2,2.94,9.85,100.0,12683.49,10.51,0.83
4111,801003,申万Ａ指,2003/3/12 0:00:00,1033.63,1043.44,1021.56,1037.84,8.52,74.63,0.37,0.56,41.46,2.96,9.91,100.0,12757.19,10.58,0.82
4112,801003,申万Ａ指,2003/3/11 0:00:00,1032.46,1042.8,1024.85,1034.04,8.02,69.57,0.03,0.53,41.31,2.95,9.87,100.0,12710.42,10.54,0.82
4113,801003,申万Ａ指,2003/3/10 0:00:00,1051.78,1058.33,1028.65,1033.7,11.75,97.98,-1.82,0.77,41.3,2.95,9.87,100.0,12699.4,10.54,0.82
4114,801003,申万Ａ指,2003/3/7 0:00:00,1054.77,1065.66,1045.7,1052.88,11.1,92.93,-0.33,0.73,42.05,3.0,10.04,100.0,12935.06,10.73,0.81
4115,801003,申万Ａ指,2003/3/6 0:00:00,1069.43,1075.47,1050.32,1056.32,12.84,108.84,-1.34,0.84,42.2,3.01,10.08,100.0,12974.01,10.77,0.81
4116,801003,申万Ａ指,2003/3/5 0:00:00,1075.07,1081.17,1059.73,1070.68,11.08,100.18,-0.45,0.73,42.77,3.05,10.21,100.0,13150.29,10.91,0.8
4117,801003,申万Ａ指,2003/3/4 0:00:00,1076.95,1085.48,1066.4,1075.47,11.64,106.81,-0.05,0.76,42.96,3.07,10.26,100.0,13201.94,10.97,0.79
4118,801003,申万Ａ指,2003/3/3 0:00:00,1067.78,1081.52,1059.62,1075.96,13.05,119.23,0.77,0.86,42.98,3.07,10.26,100.0,13205.16,10.97,0.79
4119,801003,申万Ａ指,2003/2/28 0:00:00,1068.38,1076.24,1056.11,1067.78,9.92,90.77,-0.11,0.65,42.64,3.05,10.18,100.0,13104.68,10.88,0.8
4120,801003,申万Ａ指,2003/2/27 0:00:00,1069.61,1081.07,1060.15,1068.93,11.56,101.68,-0.06,0.76,42.66,3.05,10.18,100.0,13111.65,10.89,0.8
4121,801003,申万Ａ指,2003/2/26 0:00:00,1070.25,1078.69,1059.25,1069.52,10.57,95.47,0.03,0.69,42.7,3.05,10.2,100.0,13119.44,10.91,0.8
4122,801003,申万Ａ指,2003/2/25 0:00:00,1048.82,1075.39,1045.7,1069.2,15.12,133.01,1.98,0.99,42.68,3.05,10.19,100.0,13115.45,10.9,0.8
4123,801003,申万Ａ指,2003/2/24 0:00:00,1044.24,1058.9,1038.22,1048.45,9.94,86.6,0.14,0.65,41.86,2.99,9.98,100.0,12860.9,10.69,0.81
4124,801003,申万Ａ指,2003/2/21 0:00:00,1067.45,1072.01,1041.76,1047.0,15.23,124.45,-2.09,1.0,41.8,2.98,9.96,100.0,12843.1,10.68,0.81
4125,801003,申万Ａ指,2003/2/20 0:00:00,1071.6,1081.64,1061.5,1069.31,12.2,104.15,-0.14,0.8,42.68,3.05,10.17,100.0,13116.3,10.9,0.8
4126,801003,申万Ａ指,2003/2/19 0:00:00,1061.24,1074.7,1052.6,1070.76,12.33,99.69,0.9,0.81,42.74,3.05,10.18,100.0,13141.07,10.91,0.8
4127,801003,申万Ａ指,2003/2/18 0:00:00,1059.36,1070.04,1050.27,1061.24,10.72,88.73,0.03,0.7,42.35,3.02,10.1,100.0,13017.15,10.82,0.8
4128,801003,申万Ａ指,2003/2/17 0:00:00,1068.82,1080.12,1052.22,1060.92,14.79,122.0,-0.73,0.97,42.33,3.02,10.09,100.0,13010.58,10.82,0.8
4129,801003,申万Ａ指,2003/2/14 0:00:00,1063.03,1077.56,1056.26,1068.69,12.99,111.26,0.43,0.85,42.67,3.05,10.16,100.0,13096.78,10.89,0.8
4130,801003,申万Ａ指,2003/2/13 0:00:00,1069.38,1082.94,1057.08,1064.11,17.59,149.84,-0.37,1.16,42.48,3.03,10.12,100.0,13040.71,10.84,0.8
4131,801003,申万Ａ指,2003/2/12 0:00:00,1054.17,1072.75,1045.8,1068.04,14.6,118.61,1.22,0.96,42.63,3.04,10.14,100.0,13084.39,10.89,0.8
4132,801003,申万Ａ指,2003/2/11 0:00:00,1042.21,1059.15,1037.23,1055.14,8.91,73.42,1.04,0.59,42.13,3.01,10.02,100.0,12926.47,10.75,0.81
4133,801003,申万Ａ指,2003/2/10 0:00:00,1056.13,1063.17,1036.63,1044.33,10.12,79.04,-1.25,0.67,41.71,2.98,9.91,100.0,12793.96,10.64,0.82
4134,801003,申万Ａ指,2003/1/29 0:00:00,1058.53,1070.62,1049.42,1057.55,15.38,128.07,-0.1,1.01,42.26,3.01,10.02,100.0,12949.37,10.78,0.81
4135,801003,申万Ａ指,2003/1/28 0:00:00,1056.2,1066.86,1045.46,1058.6,13.72,111.7,0.27,0.9,42.28,3.02,10.04,100.0,12962.1,10.79,0.81
4136,801003,申万Ａ指,2003/1/27 0:00:00,1044.4,1064.53,1037.26,1055.74,18.94,147.29,1.28,1.25,42.17,3.01,10.01,100.0,12927.12,10.76,0.81
4137,801003,申万Ａ指,2003/1/24 0:00:00,1025.41,1049.84,1017.67,1042.44,18.84,136.21,1.51,1.24,41.63,2.97,9.89,100.0,12761.49,10.63,0.82
4138,801003,申万Ａ指,2003/1/23 0:00:00,1034.39,1048.73,1019.9,1026.91,15.55,117.18,-0.81,1.02,40.98,2.92,9.76,100.0,12571.47,10.47,0.83
4139,801003,申万Ａ指,2003/1/22 0:00:00,1026.7,1045.18,1018.05,1035.3,16.29,126.73,0.43,1.07,41.31,2.95,9.86,100.0,12674.2,10.55,0.83
4140,801003,申万Ａ指,2003/1/21 0:00:00,1052.36,1063.67,1026.1,1030.91,19.64,153.97,-1.86,1.29,41.17,2.94,9.81,100.0,12620.35,10.51,0.83
4141,801003,申万Ａ指,2003/1/20 0:00:00,1044.58,1058.85,1028.06,1050.42,20.11,157.69,0.37,1.32,41.94,2.99,9.98,100.0,12853.6,10.71,0.81
4142,801003,申万Ａ指,2003/1/17 0:00:00,1053.34,1066.13,1035.65,1046.53,26.37,198.25,-0.48,1.74,41.8,2.98,9.95,100.0,12770.69,10.64,0.82
4143,801003,申万Ａ指,2003/1/16 0:00:00,1032.33,1058.76,1023.9,1051.58,29.07,222.43,1.8,1.92,42.02,3.0,10.0,100.0,12832.33,10.69,0.82
4144,801003,申万Ａ指,2003/1/15 0:00:00,1042.27,1063.33,1019.12,1032.99,43.81,306.25,-0.53,2.89,41.29,2.95,9.81,100.0,12603.8,10.5,0.83
4145,801003,申万Ａ指,2003/1/14 0:00:00,989.56,1054.29,984.49,1038.5,44.47,331.68,4.96,2.94,41.5,2.96,9.85,100.0,12671.1,10.56,0.83
4146,801003,申万Ａ指,2003/1/13 0:00:00,982.93,999.18,974.87,989.42,11.53,89.93,0.33,0.76,39.54,2.82,9.44,100.0,12059.39,10.06,0.87
4147,801003,申万Ａ指,2003/1/10 0:00:00,995.45,1011.52,979.52,986.21,18.66,143.13,-0.96,1.24,39.41,2.81,9.41,100.0,11995.29,10.01,0.87
4148,801003,申万Ａ指,2003/1/9 0:00:00,979.3,1004.75,967.34,995.73,21.61,159.95,1.85,1.43,39.77,2.84,9.5,100.0,12107.39,10.11,0.86
4149,801003,申万Ａ指,2003/1/8 0:00:00,951.2,982.73,945.16,977.62,11.23,81.25,2.66,0.74,39.05,2.79,9.33,100.0,11887.26,9.92,0.88
4150,801003,申万Ａ指,2003/1/7 0:00:00,954.51,968.09,942.53,952.25,7.63,58.89,-0.23,0.51,38.01,2.72,9.11,100.0,11568.36,9.66,0.9
4151,801003,申万Ａ指,2003/1/6 0:00:00,940.89,959.56,931.55,954.48,6.81,51.81,1.27,0.45,38.06,2.73,9.13,100.0,11588.51,9.7,0.9
4152,801003,申万Ａ指,2003/1/3 0:00:00,939.27,952.16,930.04,942.52,6.32,46.45,0.06,0.42,37.6,2.69,9.0,100.0,11443.2,9.58,0.92
4153,801003,申万Ａ指,2003/1/2 0:00:00,956.11,968.33,933.87,941.95,8.1,61.85,-2.44,0.54,37.61,2.69,9.0,100.0,11430.74,9.57,0.92
4154,801003,申万Ａ指,2002/12/31 0:00:00,971.43,986.75,953.24,965.48,10.14,88.33,-0.7,0.67,38.59,2.76,9.22,100.0,11716.14,9.81,0.89
4155,801003,申万Ａ指,2002/12/30 0:00:00,978.6,989.54,959.4,972.26,9.99,82.88,-1.1,0.66,38.83,2.78,9.29,100.0,11798.47,9.88,0.89
4156,801003,申万Ａ指,2002/12/27 0:00:00,978.12,995.57,965.19,983.09,11.41,92.68,0.04,0.76,39.26,2.81,9.4,100.0,11928.35,9.99,0.88
4157,801003,申万Ａ指,2002/12/26 0:00:00,1009.7,1015.98,976.82,982.73,13.41,107.06,-2.96,0.89,39.24,2.81,9.4,100.0,11924.31,9.99,0.88
4158,801003,申万Ａ指,2002/12/25 0:00:00,1020.76,1029.05,1007.17,1012.76,9.71,81.01,-0.71,0.65,40.4,2.89,9.69,100.0,12278.96,10.29,0.86
4159,801003,申万Ａ指,2002/12/24 0:00:00,1017.72,1026.58,1006.72,1020.03,8.77,75.17,0.1,0.58,40.69,2.91,9.76,100.0,12367.19,10.37,0.85
4160,801003,申万Ａ指,2002/12/23 0:00:00,1019.29,1033.72,1011.24,1019.07,11.66,95.25,0.12,0.78,40.66,2.91,9.73,100.0,12355.46,10.36,0.85
4161,801003,申万Ａ指,2002/12/20 0:00:00,1007.44,1025.49,999.27,1017.83,11.25,91.64,1.12,0.75,40.62,2.91,9.73,100.0,12339.9,10.34,0.85
4162,801003,申万Ａ指,2002/12/19 0:00:00,1002.65,1013.68,992.95,1006.52,8.16,66.9,0.19,0.54,40.17,2.87,9.62,100.0,12202.74,10.23,0.86
4163,801003,申万Ａ指,2002/12/18 0:00:00,1009.25,1022.13,997.98,1004.64,11.4,93.07,-0.47,0.76,40.11,2.87,9.6,100.0,12179.94,10.21,0.86
4164,801003,申万Ａ指,2002/12/17 0:00:00,1001.91,1015.6,993.85,1009.34,10.44,84.01,0.74,0.69,40.29,2.88,9.63,100.0,12236.93,10.26,0.86
4165,801003,申万Ａ指,2002/12/16 0:00:00,993.66,1010.3,985.5,1001.91,11.03,86.23,0.9,0.73,40.0,2.86,9.55,100.0,12138.55,10.18,0.87
4166,801003,申万Ａ指,2002/12/13 0:00:00,973.87,1000.31,963.32,992.96,8.93,71.65,1.16,0.6,39.63,2.84,9.47,100.0,12016.47,10.09,0.88
4167,801003,申万Ａ指,2002/12/12 0:00:00,976.47,996.34,970.31,981.57,7.01,58.84,0.56,0.47,39.2,2.8,9.35,100.0,11878.64,9.97,0.89
4168,801003,申万Ａ指,2002/12/11 0:00:00,977.06,985.33,963.27,976.11,6.74,53.95,-0.42,0.45,39.0,2.79,9.29,100.0,11812.54,9.92,0.89
4169,801003,申万Ａ指,2002/12/10 0:00:00,992.74,1002.4,975.6,980.22,7.42,59.68,-1.37,0.49,39.17,2.8,9.33,100.0,11862.2,9.96,0.89
4170,801003,申万Ａ指,2002/12/9 0:00:00,995.25,1006.05,985.67,993.86,5.16,42.67,-0.32,0.34,39.74,2.84,9.47,100.0,12002.17,10.08,0.88
4171,801003,申万Ａ指,2002/12/6 0:00:00,996.77,1010.0,986.95,997.03,6.2,51.5,0.0,0.41,39.87,2.85,9.5,100.0,12032.76,10.11,0.88
4172,801003,申万Ａ指,2002/12/5 0:00:00,999.72,1007.45,984.63,997.05,7.39,58.94,-0.64,0.49,39.85,2.85,9.49,100.0,12033.08,10.11,0.88
4173,801003,申万Ａ指,2002/12/4 0:00:00,1003.4,1021.14,992.09,1003.42,10.86,89.83,0.42,0.73,40.11,2.87,9.56,100.0,12110.08,10.18,0.87
4174,801003,申万Ａ指,2002/12/3 0:00:00,983.96,1004.98,977.53,999.21,7.74,60.53,1.15,0.52,39.94,2.85,9.5,100.0,12051.64,10.14,0.88
4175,801003,申万Ａ指,2002/12/2 0:00:00,1014.94,1020.52,982.89,987.88,9.9,79.31,-2.94,0.66,39.51,2.82,9.39,100.0,11909.78,10.02,0.89
4176,801003,申万Ａ指,2002/11/29 0:00:00,1005.3,1036.03,993.52,1017.82,22.2,179.33,1.4,1.49,40.68,2.91,9.69,100.0,12270.79,10.32,0.86
4177,801003,申万Ａ指,2002/11/28 0:00:00,973.65,1007.24,964.34,1003.74,11.94,91.55,2.93,0.8,40.13,2.87,9.54,100.0,12101.26,10.18,0.87
4178,801003,申万Ａ指,2002/11/27 0:00:00,962.27,984.04,947.72,975.17,10.22,73.98,0.65,0.68,39.01,2.79,9.26,100.0,11756.87,9.89,0.9
4179,801003,申万Ａ指,2002/11/26 0:00:00,990.06,1001.68,963.99,968.88,7.94,61.88,-2.13,0.53,38.76,2.77,9.22,100.0,11676.63,9.83,0.9
4180,801003,申万Ａ指,2002/11/25 0:00:00,982.31,999.25,970.21,989.96,6.9,52.47,0.39,0.46,39.58,2.83,9.43,100.0,11930.73,10.04,0.88
4181,801003,申万Ａ指,2002/11/22 0:00:00,985.55,1006.12,964.94,986.08,10.48,82.56,0.25,0.7,39.43,2.82,9.41,100.0,11870.96,9.99,0.89
4182,801003,申万Ａ指,2002/11/21 0:00:00,1006.67,1013.92,976.65,983.62,10.43,83.23,-2.79,0.7,39.33,2.81,9.39,100.0,11841.31,9.97,0.89
4183,801003,申万Ａ指,2002/11/20 0:00:00,1035.33,1038.81,1004.92,1011.89,8.23,68.56,-2.68,0.55,40.41,2.89,9.66,100.0,12181.54,10.25,0.87
4184,801003,申万Ａ指,2002/11/19 0:00:00,1030.24,1046.46,1018.06,1039.74,6.79,59.85,0.86,0.46,41.49,2.97,9.95,100.0,12516.87,10.54,0.85
4185,801003,申万Ａ指,2002/11/18 0:00:00,1041.71,1050.33,1021.2,1030.89,6.62,58.55,-1.01,0.44,41.14,2.95,9.85,100.0,12404.75,10.44,0.85
4186,801003,申万Ａ指,2002/11/15 0:00:00,1034.21,1058.81,1025.54,1041.42,9.25,82.76,0.35,0.62,41.58,2.98,9.95,100.0,12537.5,10.55,0.85
4187,801003,申万Ａ指,2002/11/14 0:00:00,1057.66,1064.14,1032.11,1037.78,8.4,76.48,-2.07,0.56,41.42,2.97,9.9,100.0,12486.44,10.52,0.85
4188,801003,申万Ａ指,2002/11/13 0:00:00,1054.11,1066.27,1033.6,1059.7,9.58,80.64,0.29,0.64,42.27,3.03,10.11,100.0,12746.19,10.75,0.83
4189,801003,申万Ａ指,2002/11/12 0:00:00,1076.65,1088.9,1047.67,1056.64,11.58,92.9,-1.86,0.78,42.1,3.02,10.08,100.0,12694.45,10.7,0.84
4190,801003,申万Ａ指,2002/11/11 0:00:00,1087.9,1098.51,1070.14,1076.61,6.59,58.1,-1.12,0.44,42.87,3.08,10.32,100.0,12941.85,10.91,0.82
4191,801003,申万Ａ指,2002/11/8 0:00:00,1126.88,1134.24,1081.37,1088.77,13.12,109.02,-2.42,0.88,43.35,3.11,10.44,100.0,13091.12,11.04,0.81
4192,801003,申万Ａ指,2002/11/7 0:00:00,1117.21,1126.78,1106.33,1115.79,9.48,83.22,-0.11,0.64,44.4,3.19,10.7,100.0,13411.18,11.32,0.79
4193,801003,申万Ａ指,2002/11/6 0:00:00,1121.9,1129.03,1108.61,1117.06,9.71,91.12,-0.42,0.65,44.44,3.19,10.72,100.0,13420.49,11.33,0.79
4194,801003,申万Ａ指,2002/11/5 0:00:00,1104.91,1131.33,1097.94,1121.82,17.79,159.37,1.72,1.2,44.62,3.21,10.76,100.0,13477.57,11.38,0.79
4195,801003,申万Ａ指,2002/11/4 0:00:00,1092.28,1108.88,1083.51,1102.88,7.88,71.39,1.5,0.53,43.92,3.16,10.57,100.0,13236.76,11.19,0.8
4196,801003,申万Ａ指,2002/11/1 0:00:00,1084.63,1094.5,1073.59,1086.63,5.48,47.34,0.08,0.37,43.28,3.11,10.42,100.0,13041.77,11.02,0.82
4197,801003,申万Ａ指,2002/10/31 0:00:00,1087.73,1100.19,1078.44,1085.76,5.67,50.25,-0.13,0.38,43.2,3.1,10.42,100.0,13027.54,11.01,0.82
4198,801003,申万Ａ指,2002/10/30 0:00:00,1087.13,1097.47,1073.56,1087.14,6.16,55.11,-0.13,0.42,43.27,3.11,10.44,100.0,13039.52,11.03,0.82
4199,801003,申万Ａ指,2002/10/29 0:00:00,1080.34,1095.87,1065.03,1088.59,6.89,61.88,0.6,0.46,43.31,3.12,10.47,100.0,13050.36,11.04,0.82
4200,801003,申万Ａ指,2002/10/28 0:00:00,1093.49,1102.36,1074.37,1082.11,7.24,61.07,-1.3,0.49,43.07,3.11,10.42,100.0,12974.58,10.98,0.82
4201,801003,申万Ａ指,2002/10/25 0:00:00,1108.38,1118.47,1090.05,1096.4,7.45,65.05,-1.1,0.5,43.61,3.17,10.57,100.0,13145.72,11.12,0.81
4202,801003,申万Ａ指,2002/10/24 0:00:00,1117.85,1124.24,1102.17,1108.61,7.09,65.64,-0.87,0.48,44.07,3.21,10.7,100.0,13289.93,11.24,0.81
4203,801003,申万Ａ指,2002/10/23 0:00:00,1116.98,1126.08,1104.28,1118.32,7.62,67.75,0.12,0.51,44.42,3.23,10.79,100.0,13403.59,11.34,0.8
4204,801003,申万Ａ指,2002/10/22 0:00:00,1101.97,1124.9,1096.22,1116.96,9.93,86.99,1.49,0.67,44.41,3.24,10.79,100.0,13392.25,11.33,0.8
4205,801003,申万Ａ指,2002/10/21 0:00:00,1095.48,1107.13,1083.89,1100.52,5.41,46.79,0.3,0.37,43.75,3.19,10.62,100.0,13195.19,11.16,0.81
4206,801003,申万Ａ指,2002/10/18 0:00:00,1091.14,1107.1,1079.23,1097.24,6.52,57.44,0.32,0.44,43.63,3.19,10.6,100.0,13155.9,11.13,0.82
4207,801003,申万Ａ指,2002/10/17 0:00:00,1111.96,1116.47,1087.74,1093.74,6.23,52.84,-1.65,0.42,43.47,3.18,10.59,100.0,13096.22,11.1,0.82
4208,801003,申万Ａ指,2002/10/16 0:00:00,1103.9,1125.69,1099.1,1112.06,7.49,62.52,0.85,0.51,44.18,3.23,10.76,100.0,13310.8,11.29,0.81
4209,801003,申万Ａ指,2002/10/15 0:00:00,1105.75,1114.98,1094.58,1102.68,4.84,44.63,-0.37,0.33,43.89,3.22,10.69,100.0,13110.12,11.13,0.82
4210,801003,申万Ａ指,2002/10/14 0:00:00,1099.74,1114.25,1084.32,1106.75,5.93,54.91,0.44,0.41,44.08,3.24,10.74,100.0,13165.29,11.18,0.81
4211,801003,申万Ａ指,2002/10/11 0:00:00,1108.51,1118.58,1094.87,1101.87,5.15,49.9,-0.43,0.36,43.91,3.22,10.7,100.0,13096.25,11.14,0.82
4212,801003,申万Ａ指,2002/10/10 0:00:00,1107.87,1122.62,1097.49,1106.58,4.53,42.24,-0.42,0.31,44.13,3.25,10.76,100.0,13122.33,11.18,0.81
4213,801003,申万Ａ指,2002/10/9 0:00:00,1130.89,1136.87,1101.16,1111.24,5.94,55.46,-1.9,0.41,44.33,3.26,10.8,100.0,13177.63,11.22,0.81
4214,801003,申万Ａ指,2002/10/8 0:00:00,1138.46,1145.66,1120.67,1132.71,4.06,40.75,-1.0,0.28,45.17,3.32,11.01,100.0,13432.2,11.44,0.8
4215,801003,申万Ａ指,2002/9/27 0:00:00,1149.87,1159.26,1135.32,1144.16,5.91,61.5,-0.44,0.41,45.64,3.36,11.12,100.0,13568.09,11.56,0.79
4216,801003,申万Ａ指,2002/9/26 0:00:00,1157.32,1165.68,1143.24,1149.23,6.38,67.38,-0.74,0.44,45.8,3.37,11.18,100.0,13611.34,11.6,0.79
4217,801003,申万Ａ指,2002/9/25 0:00:00,1155.88,1169.33,1147.07,1157.76,6.43,67.4,-0.01,0.45,46.14,3.4,11.27,100.0,13713.04,11.7,0.79
4218,801003,申万Ａ指,2002/9/24 0:00:00,1162.39,1170.1,1151.0,1157.91,5.24,54.01,-0.46,0.36,46.13,3.4,11.27,100.0,13708.26,11.71,0.79
4219,801003,申万Ａ指,2002/9/23 0:00:00,1161.81,1172.52,1152.39,1163.31,4.28,45.88,-0.11,0.3,46.32,3.41,11.32,100.0,13772.24,11.76,0.78
4220,801003,申万Ａ指,2002/9/20 0:00:00,1173.63,1180.62,1157.38,1164.57,5.98,62.48,-0.97,0.42,46.37,3.42,11.34,100.0,13781.13,11.78,0.78
4221,801003,申万Ａ指,2002/9/19 0:00:00,1153.88,1183.82,1144.05,1175.96,8.85,87.39,1.72,0.62,46.82,3.45,11.43,100.0,13909.91,11.89,0.77
4222,801003,申万Ａ指,2002/9/18 0:00:00,1162.34,1169.83,1149.91,1156.06,5.11,52.0,-0.66,0.36,46.04,3.39,11.26,100.0,13671.04,11.68,0.79
4223,801003,申万Ａ指,2002/9/17 0:00:00,1164.08,1176.23,1149.73,1163.7,6.99,67.6,-0.01,0.49,46.32,3.41,11.32,100.0,13756.55,11.77,0.78
4224,801003,申万Ａ指,2002/9/16 0:00:00,1178.22,1182.79,1156.03,1163.76,6.61,66.27,-1.43,0.46,46.22,3.41,11.32,100.0,13742.71,11.76,0.78
4225,801003,申万Ａ指,2002/9/13 0:00:00,1181.03,1189.29,1172.04,1180.6,4.8,51.11,-0.09,0.33,46.92,3.46,11.49,100.0,13956.99,11.94,0.78
4226,801003,申万Ａ指,2002/9/12 0:00:00,1177.22,1190.21,1168.79,1181.71,5.55,59.3,0.34,0.39,46.95,3.47,11.5,100.0,13950.59,11.94,0.78
4227,801003,申万Ａ指,2002/9/11 0:00:00,1181.8,1187.86,1163.3,1177.71,6.77,67.58,-0.34,0.47,46.8,3.46,11.45,100.0,13902.65,11.91,0.78
4228,801003,申万Ａ指,2002/9/10 0:00:00,1179.27,1191.08,1171.44,1181.75,5.61,59.21,0.17,0.39,46.91,3.46,11.48,100.0,13936.44,11.94,0.78
4229,801003,申万Ａ指,2002/9/9 0:00:00,1185.54,1192.96,1170.74,1179.74,7.0,69.81,-0.75,0.49,46.9,3.47,11.47,100.0,13908.08,11.92,0.78
4230,801003,申万Ａ指,2002/9/6 0:00:00,1193.53,1203.4,1182.3,1188.69,8.03,79.51,-0.55,0.56,47.25,3.49,11.54,100.0,14013.67,12.01,0.77
4231,801003,申万Ａ指,2002/9/5 0:00:00,1209.17,1214.52,1188.39,1195.28,9.72,98.03,-1.27,0.68,47.51,3.51,11.6,100.0,14080.66,12.08,0.77
4232,801003,申万Ａ指,2002/9/4 0:00:00,1217.93,1224.9,1204.56,1210.62,6.93,72.87,-0.57,0.48,48.12,3.56,11.75,100.0,14261.45,12.23,0.76
4233,801003,申万Ａ指,2002/9/3 0:00:00,1214.4,1228.14,1208.75,1217.53,6.57,71.42,0.33,0.46,48.4,3.58,11.81,100.0,14323.0,12.29,0.76
4234,801003,申万Ａ指,2002/9/2 0:00:00,1211.21,1221.71,1203.16,1213.58,5.76,61.48,0.17,0.4,48.23,3.56,11.78,100.0,14271.56,12.26,0.76
4235,801003,申万Ａ指,2002/8/30 0:00:00,1211.71,1220.75,1203.88,1211.52,5.88,61.47,-0.03,0.41,47.13,3.56,11.75,100.0,14245.69,12.24,0.76
4236,801003,申万Ａ指,2002/8/29 0:00:00,1219.7,1228.7,1206.04,1211.85,7.9,82.01,-0.64,0.55,47.15,3.56,11.74,100.0,14238.58,12.24,0.76
4237,801003,申万Ａ指,2002/8/28 0:00:00,1223.2,1233.11,1212.33,1219.71,8.31,93.92,-0.19,0.58,47.46,3.58,11.85,100.0,14324.75,12.33,0.76
4238,801003,申万Ａ指,2002/8/27 0:00:00,1214.63,1232.21,1207.11,1222.06,10.82,125.04,0.61,0.76,47.56,3.59,11.9,100.0,14352.95,12.35,0.76
4239,801003,申万Ａ指,2002/8/26 0:00:00,1222.7,1230.22,1207.27,1214.61,8.56,94.0,-0.7,0.6,47.26,3.56,11.77,100.0,14265.6,12.28,0.76
4240,801003,申万Ａ指,2002/8/23 0:00:00,1226.1,1234.9,1215.03,1223.22,8.8,95.45,-0.21,0.62,47.58,3.59,11.81,100.0,14367.41,12.36,0.76
4241,801003,申万Ａ指,2002/8/22 0:00:00,1215.26,1237.39,1208.47,1225.82,14.11,152.78,0.91,0.99,47.66,3.6,11.85,100.0,14362.26,12.37,0.76
4242,801003,申万Ａ指,2002/8/21 0:00:00,1214.28,1224.74,1203.65,1214.83,9.93,99.57,0.1,0.7,47.32,3.57,11.72,100.0,14250.83,12.29,0.77
4243,801003,申万Ａ指,2002/8/20 0:00:00,1196.18,1219.99,1191.65,1213.57,12.14,118.14,1.47,0.86,47.3,3.58,11.69,100.0,14229.32,12.27,0.77
