,801001,801002,801003,801005,801300,发布日期
1175,2.2,5.37,3.52,8.04,2.82,2015/4/16 0:00:00
1176,2.12,5.32,3.46,7.92,2.75,2015/4/15 0:00:00
1177,2.13,5.52,3.55,8.33,2.79,2015/4/14 0:00:00
1178,2.14,5.53,3.55,8.41,2.79,2015/4/13 0:00:00
1179,2.11,5.42,3.48,8.27,2.74,2015/4/10 0:00:00
1180,2.07,5.27,3.4,8.12,2.69,2015/4/9 0:00:00
1181,2.09,5.34,3.43,8.11,2.72,2015/4/8 0:00:00
1182,2.05,5.41,3.43,8.29,2.7,2015/4/7 0:00:00
1183,2.0,5.31,3.36,8.12,2.64,2015/4/3 0:00:00
1184,1.98,5.22,3.31,7.97,2.61,2015/4/2 0:00:00
1185,1.99,5.1,3.27,7.74,2.61,2015/4/1 0:00:00
1186,1.96,4.96,3.21,7.5,2.57,2015/3/31 0:00:00
1187,2.0,4.94,3.23,7.33,2.6,2015/3/30 0:00:00
1188,1.94,4.92,3.17,7.43,2.54,2015/3/27 0:00:00
1189,1.95,4.86,3.16,7.36,2.54,2015/3/26 0:00:00
1190,1.94,4.96,3.19,7.68,2.54,2015/3/25 0:00:00
1191,1.97,4.88,3.18,7.58,2.57,2015/3/24 0:00:00
1192,2.0,4.82,3.17,7.39,2.57,2015/3/23 0:00:00
1193,1.96,4.68,3.1,7.13,2.52,2015/3/20 0:00:00
1194,1.93,4.63,3.07,7.01,2.49,2015/3/19 0:00:00
1195,1.95,4.6,3.06,6.98,2.5,2015/3/18 0:00:00
1196,1.91,4.52,3.0,6.83,2.45,2015/3/17 0:00:00
1197,1.88,4.48,2.96,6.81,2.42,2015/3/16 0:00:00
1198,1.84,4.34,2.89,6.58,2.36,2015/3/13 0:00:00
1199,1.84,4.28,2.86,6.42,2.34,2015/3/12 0:00:00
1200,1.78,4.31,2.84,6.48,2.3,2015/3/11 0:00:00
1201,1.77,4.31,2.84,6.5,2.3,2015/3/10 0:00:00
1202,1.8,4.25,2.83,6.35,2.31,2015/3/9 0:00:00
1203,,,,,,2015/3/6 0:00:00
1204,1.76,4.26,2.81,6.41,2.29,2015/3/5 0:00:00
1205,1.79,4.23,2.82,6.38,2.31,2015/3/4 0:00:00
1206,1.79,4.16,2.78,6.23,2.29,2015/3/3 0:00:00
1207,1.85,4.19,2.83,6.3,2.35,2015/3/2 0:00:00
1208,1.84,4.11,2.78,6.14,2.33,2015/2/27 0:00:00
1209,1.85,4.06,2.76,6.0,2.32,2015/2/26 0:00:00
1210,1.8,4.04,2.72,5.99,2.27,2015/2/25 0:00:00
1211,1.82,4.05,2.74,6.05,2.3,2015/2/17 0:00:00
1212,1.81,4.04,2.72,6.04,2.28,2015/2/16 0:00:00
1213,1.81,3.95,2.69,5.84,2.26,2015/2/13 0:00:00
1214,1.8,3.89,2.65,5.71,2.24,2015/2/12 0:00:00
1215,1.81,3.86,2.64,5.66,2.24,2015/2/11 0:00:00
1216,1.8,3.8,2.62,5.57,2.22,2015/2/10 0:00:00
1217,1.78,3.75,2.58,5.48,2.18,2015/2/9 0:00:00
1218,1.75,3.77,2.58,5.55,2.16,2015/2/6 0:00:00
1219,1.76,3.84,2.63,5.69,2.2,2015/2/5 0:00:00
1220,1.78,3.85,2.64,5.64,2.22,2015/2/4 0:00:00
1221,1.8,3.86,2.66,5.61,2.25,2015/2/3 0:00:00
1222,1.75,3.78,2.61,5.44,2.19,2015/2/2 0:00:00
1223,1.8,3.79,2.64,5.4,2.24,2015/1/30 0:00:00
1224,1.82,3.84,2.67,5.5,2.27,2015/1/29 0:00:00
1225,1.86,3.85,2.7,5.55,2.3,2015/1/28 0:00:00
1226,1.89,3.87,2.72,5.57,2.33,2015/1/27 0:00:00
1227,1.91,3.85,2.73,5.54,2.35,2015/1/26 0:00:00
1228,1.91,3.78,2.69,5.42,2.33,2015/1/23 0:00:00
1229,1.89,3.83,2.7,5.54,2.33,2015/1/22 0:00:00
1230,1.89,3.78,2.67,5.48,2.32,2015/1/21 0:00:00
1231,1.78,3.71,2.58,5.41,2.21,2015/1/20 0:00:00
1232,1.79,3.57,2.52,5.19,2.19,2015/1/19 0:00:00
1233,1.98,3.65,2.67,5.21,2.36,2015/1/16 0:00:00
1234,1.97,3.6,2.64,5.07,2.34,2015/1/15 0:00:00
1235,1.9,3.58,2.59,5.08,2.27,2015/1/14 0:00:00
1236,1.9,3.59,2.6,5.11,2.28,2015/1/13 0:00:00
1237,1.91,3.51,2.59,5.02,2.28,2015/1/12 0:00:00
1238,1.94,3.53,2.62,4.99,2.31,2015/1/9 0:00:00
1239,1.93,3.53,2.63,4.99,2.32,2015/1/8 0:00:00
1240,2.0,3.53,2.67,4.95,2.37,2015/1/7 0:00:00
1241,2.01,3.54,2.68,5.0,2.38,2015/1/6 0:00:00
1242,2.04,3.47,2.66,4.79,2.38,2015/1/5 0:00:00
1243,2.01,3.43,2.6,4.84,2.36,2014/12/31 0:00:00
1244,1.96,3.41,2.56,4.81,2.32,2014/12/30 0:00:00
1245,1.94,3.46,2.59,4.92,2.31,2014/12/29 0:00:00
1246,1.93,3.52,2.6,5.06,2.31,2014/12/26 0:00:00
1247,1.85,3.52,2.55,5.07,2.24,2014/12/25 0:00:00
1248,1.78,3.48,2.49,5.04,2.17,2014/12/24 0:00:00
1249,1.86,3.41,2.5,4.93,2.23,2014/12/23 0:00:00
1250,1.89,3.46,2.55,5.0,2.27,2014/12/22 0:00:00
1251,1.86,3.63,2.6,5.29,2.27,2014/12/19 0:00:00
1252,1.86,3.69,2.61,5.42,2.25,2014/12/18 0:00:00
1253,1.88,3.7,2.62,5.45,2.27,2014/12/17 0:00:00
1254,1.81,3.75,2.61,5.5,2.23,2014/12/16 0:00:00
1255,1.74,3.77,2.57,5.53,2.17,2014/12/15 0:00:00
1256,1.72,3.71,2.54,5.42,2.15,2014/12/12 0:00:00
1257,1.72,3.67,2.52,5.3,2.14,2014/12/11 0:00:00
1258,1.77,3.63,2.52,5.26,2.17,2014/12/10 0:00:00
1259,1.71,3.52,2.43,5.06,2.1,2014/12/9 0:00:00
1260,1.81,3.68,2.55,5.31,2.2,2014/12/8 0:00:00
1261,1.73,3.69,2.49,5.4,2.12,2014/12/5 0:00:00
1262,1.7,3.78,2.51,5.56,2.1,2014/12/4 0:00:00
1263,1.61,3.73,2.44,5.5,2.01,2014/12/3 0:00:00
1264,1.59,3.7,2.41,5.42,1.98,2014/12/2 0:00:00
1265,1.51,3.66,2.35,5.37,1.91,2014/12/1 0:00:00
1266,1.5,3.7,2.36,5.43,1.91,2014/11/28 0:00:00
1267,1.46,3.71,2.34,5.4,1.88,2014/11/27 0:00:00
1268,1.43,3.69,2.32,5.36,1.86,2014/11/26 0:00:00
1269,1.4,3.68,2.3,5.31,1.83,2014/11/25 0:00:00
1270,1.39,3.63,2.27,5.2,1.81,2014/11/24 0:00:00
1271,1.35,3.61,2.23,5.17,1.77,2014/11/21 0:00:00
1272,1.32,3.58,2.2,5.12,1.74,2014/11/20 0:00:00
1273,1.32,3.59,2.2,5.15,1.74,2014/11/19 0:00:00
1274,1.32,3.56,2.19,5.08,1.74,2014/11/18 0:00:00
1275,1.35,3.55,2.2,5.04,1.76,2014/11/17 0:00:00
1276,1.37,3.5,2.19,4.94,1.76,2014/11/14 0:00:00
1277,1.36,3.5,2.19,4.96,1.76,2014/11/13 0:00:00
1278,1.37,3.57,2.21,5.09,1.77,2014/11/12 0:00:00
1279,1.36,3.52,2.18,5.02,1.75,2014/11/11 0:00:00
1280,1.34,3.64,2.22,5.2,1.76,2014/11/10 0:00:00
1281,1.31,3.63,2.19,5.21,1.72,2014/11/7 0:00:00
1282,1.3,3.67,2.2,5.27,1.72,2014/11/6 0:00:00
1283,1.3,3.64,2.19,5.19,1.72,2014/11/5 0:00:00
1284,1.31,3.64,2.2,5.19,1.72,2014/11/4 0:00:00
1285,1.31,3.67,2.2,5.24,1.73,2014/11/3 0:00:00
1286,1.32,3.64,2.19,5.18,1.73,2014/10/31 0:00:00
1287,1.32,3.65,2.2,5.22,1.74,2014/10/30 0:00:00
1288,1.33,3.67,2.21,5.23,1.74,2014/10/29 0:00:00
1289,1.32,3.66,2.2,5.18,1.74,2014/10/28 0:00:00
1290,1.3,3.59,2.15,5.07,1.71,2014/10/27 0:00:00
1291,1.32,3.58,2.15,5.05,1.72,2014/10/24 0:00:00
1292,1.33,3.58,2.16,5.07,1.73,2014/10/23 0:00:00
1293,1.34,3.64,2.19,5.18,1.75,2014/10/22 0:00:00
1294,1.35,3.68,2.21,5.24,1.76,2014/10/21 0:00:00
1295,1.36,3.71,2.23,5.28,1.78,2014/10/20 0:00:00
1296,1.35,3.66,2.21,5.2,1.77,2014/10/17 0:00:00
1297,1.35,3.7,2.22,5.28,1.77,2014/10/16 0:00:00
1298,1.36,3.76,2.25,5.36,1.78,2014/10/15 0:00:00
1299,1.35,3.75,2.24,5.34,1.77,2014/10/14 0:00:00
1300,1.35,3.76,2.24,5.37,1.78,2014/10/13 0:00:00
1301,1.37,3.78,2.25,5.37,1.79,2014/10/10 0:00:00
1302,1.38,3.81,2.26,5.4,1.8,2014/10/9 0:00:00
1303,1.37,3.79,2.25,5.39,1.8,2014/10/8 0:00:00
1304,1.36,3.74,2.23,5.32,1.77,2014/9/30 0:00:00
1305,1.36,3.72,2.21,5.28,1.77,2014/9/29 0:00:00
1306,1.36,3.68,2.2,5.22,1.77,2014/9/26 0:00:00
1307,1.36,3.67,2.19,5.2,1.77,2014/9/25 0:00:00
1308,1.37,3.66,2.2,5.2,1.77,2014/9/24 0:00:00
1309,1.34,3.63,2.16,5.14,1.74,2014/9/23 0:00:00
1310,1.34,3.58,2.14,5.07,1.73,2014/9/22 0:00:00
1311,1.36,3.62,2.17,5.12,1.76,2014/9/19 0:00:00
1312,1.36,3.58,2.14,5.08,1.75,2014/9/18 0:00:00
1313,1.35,3.56,2.13,5.03,1.74,2014/9/17 0:00:00
1314,1.35,3.53,2.12,5.01,1.73,2014/9/16 0:00:00
1315,1.37,3.67,2.19,5.19,1.77,2014/9/15 0:00:00
1316,1.38,3.63,2.17,5.16,1.78,2014/9/12 0:00:00
1317,1.37,3.59,2.15,5.12,1.76,2014/9/11 0:00:00
1318,1.38,3.6,2.16,5.11,1.77,2014/9/10 0:00:00
1319,1.39,3.58,2.16,5.07,1.78,2014/9/9 0:00:00
1320,1.4,3.56,2.15,5.06,1.78,2014/9/5 0:00:00
1321,1.39,3.55,2.14,5.07,1.77,2014/9/4 0:00:00
1322,1.38,3.52,2.12,5.01,1.75,2014/9/3 0:00:00
1323,1.36,3.49,2.1,4.96,1.74,2014/9/2 0:00:00
1324,1.34,3.45,2.07,4.91,1.72,2014/9/1 0:00:00
1325,1.35,3.39,2.05,4.81,1.72,2014/8/29 0:00:00
1326,1.35,3.35,2.04,4.75,1.71,2014/8/28 0:00:00
1327,1.37,3.39,2.07,4.8,1.73,2014/8/27 0:00:00
1328,1.37,3.36,2.06,4.77,1.73,2014/8/26 0:00:00
1329,1.37,3.42,2.09,4.9,1.75,2014/8/25 0:00:00
1330,1.4,3.45,2.11,4.94,1.77,2014/8/22 0:00:00
1331,1.4,3.43,2.1,4.9,1.76,2014/8/21 0:00:00
1332,1.41,3.43,2.11,4.85,1.77,2014/8/20 0:00:00
1333,1.42,3.44,2.12,4.87,1.79,2014/8/19 0:00:00
1334,1.43,3.43,2.12,4.85,1.79,2014/8/18 0:00:00
1335,1.43,3.38,2.09,4.74,1.78,2014/8/15 0:00:00
1336,1.41,3.35,2.07,4.7,1.76,2014/8/14 0:00:00
1337,1.43,3.36,2.09,4.71,1.78,2014/8/13 0:00:00
1338,1.44,3.37,2.1,4.74,1.79,2014/8/12 0:00:00
1339,1.45,3.35,2.09,4.74,1.79,2014/8/11 0:00:00
1340,1.43,3.3,2.06,4.67,1.77,2014/8/8 0:00:00
1341,1.43,3.27,2.05,4.63,1.76,2014/8/7 0:00:00
1342,1.45,3.3,2.08,4.65,1.79,2014/8/6 0:00:00
1343,1.47,3.28,2.07,4.64,1.8,2014/8/5 0:00:00
1344,1.48,3.26,2.07,4.54,1.8,2014/8/4 0:00:00
1345,1.44,3.22,2.03,4.52,1.77,2014/8/1 0:00:00
1346,1.46,3.26,2.05,4.58,1.78,2014/7/31 0:00:00
1347,1.44,3.24,2.03,4.57,1.76,2014/7/30 0:00:00
1348,1.45,3.22,2.03,4.53,1.76,2014/7/29 0:00:00
1349,1.44,3.18,2.01,4.48,1.76,2014/7/28 0:00:00
1350,1.39,3.13,1.97,4.39,1.71,2014/7/25 0:00:00
1351,1.38,3.1,1.95,4.36,1.69,2014/7/24 0:00:00
1352,1.35,3.12,1.94,4.42,1.67,2014/7/23 0:00:00
1353,1.34,3.16,1.95,4.55,1.67,2014/7/22 0:00:00
1354,1.33,3.12,1.92,4.48,1.65,2014/7/21 0:00:00
1355,1.32,3.13,1.93,4.49,1.64,2014/7/18 0:00:00
1356,1.31,3.12,1.92,4.51,1.63,2014/7/17 0:00:00
1357,1.31,3.14,1.93,4.53,1.64,2014/7/16 0:00:00
1358,1.33,3.18,1.94,4.61,1.65,2014/7/15 0:00:00
1359,1.32,3.19,1.94,4.7,1.65,2014/7/14 0:00:00
1360,1.31,3.16,1.92,4.68,1.63,2014/7/11 0:00:00
1361,1.3,3.14,1.9,4.68,1.62,2014/7/10 0:00:00
1362,1.3,3.15,1.9,4.72,1.62,2014/7/9 0:00:00
1363,1.32,3.2,1.93,4.81,1.65,2014/7/8 0:00:00
1364,1.32,3.17,1.92,4.75,1.64,2014/7/7 0:00:00
1365,1.32,3.18,1.92,4.78,1.64,2014/7/4 0:00:00
1366,1.32,3.17,1.92,4.79,1.64,2014/7/3 0:00:00
1367,1.31,3.15,1.91,4.78,1.64,2014/7/2 0:00:00
1368,1.3,3.14,1.9,4.76,1.63,2014/7/1 0:00:00
1369,1.28,3.12,1.89,4.74,1.57,2014/6/30 0:00:00
1370,1.27,3.09,1.88,4.67,1.56,2014/6/27 0:00:00
1371,1.28,3.07,1.87,4.65,1.56,2014/6/26 0:00:00
1372,1.25,3.02,1.84,4.55,1.53,2014/6/25 0:00:00
1373,1.27,3.04,1.86,4.57,1.55,2014/6/24 0:00:00
1374,1.26,3.02,1.84,4.54,1.54,2014/6/23 0:00:00
1375,1.27,2.99,1.83,4.44,1.54,2014/6/20 0:00:00
1376,1.26,2.95,1.81,4.38,1.53,2014/6/19 0:00:00
1377,1.28,3.04,1.85,4.53,1.55,2014/6/18 0:00:00
1378,1.28,3.06,1.86,4.59,1.56,2014/6/17 0:00:00
1379,1.3,3.09,1.88,4.64,1.57,2014/6/16 0:00:00
1380,1.28,3.07,1.87,4.59,1.56,2014/6/13 0:00:00
1381,1.27,3.03,1.85,4.52,1.54,2014/6/12 0:00:00
1382,1.27,3.04,1.85,4.52,1.55,2014/6/11 0:00:00
1383,1.27,3.02,1.85,4.48,1.55,2014/6/10 0:00:00
1384,1.26,2.98,1.82,4.4,1.53,2014/6/9 0:00:00
1385,1.26,3.0,1.83,4.46,1.53,2014/6/6 0:00:00
1386,1.26,3.0,1.84,4.47,1.54,2014/6/5 0:00:00
1387,1.24,2.96,1.81,4.38,1.51,2014/6/4 0:00:00
1388,1.25,2.99,1.83,4.38,1.53,2014/6/3 0:00:00
1389,1.26,2.99,1.83,4.38,1.53,2014/5/30 0:00:00
1390,1.26,2.98,1.83,4.36,1.53,2014/5/29 0:00:00
1391,1.26,3.02,1.84,4.45,1.54,2014/5/28 0:00:00
1392,1.25,2.98,1.82,4.36,1.52,2014/5/27 0:00:00
1393,1.25,2.99,1.83,4.39,1.53,2014/5/26 0:00:00
1394,1.25,2.95,1.81,4.31,1.52,2014/5/23 0:00:00
1395,1.24,2.92,1.79,4.23,1.51,2014/5/22 0:00:00
1396,1.24,2.92,1.8,4.2,1.51,2014/5/21 0:00:00
1397,1.23,2.89,1.78,4.15,1.49,2014/5/20 0:00:00
1398,1.23,2.88,1.78,4.1,1.49,2014/5/19 0:00:00
1399,1.25,2.89,1.79,4.09,1.51,2014/5/16 0:00:00
1400,1.25,2.9,1.79,4.16,1.51,2014/5/15 0:00:00
1401,1.26,2.95,1.82,4.24,1.53,2014/5/14 0:00:00
1402,1.27,2.95,1.82,4.24,1.54,2014/5/13 0:00:00
1403,1.27,2.95,1.83,4.23,1.54,2014/5/12 0:00:00
1404,1.24,2.88,1.79,4.16,1.51,2014/5/9 0:00:00
1405,1.24,2.91,1.8,4.22,1.51,2014/5/8 0:00:00
1406,1.24,2.92,1.8,4.25,1.51,2014/5/7 0:00:00
1407,1.25,2.97,1.82,4.34,1.53,2014/5/6 0:00:00
1408,1.25,2.94,1.81,4.29,1.53,2014/5/5 0:00:00
1409,1.26,2.9,1.8,4.22,1.53,2014/4/30 0:00:00
1410,1.28,2.88,1.81,4.17,1.54,2014/4/29 0:00:00
1411,1.28,2.85,1.8,4.12,1.54,2014/4/28 0:00:00
1412,1.31,2.97,1.85,4.25,1.59,2014/4/25 0:00:00
1413,1.33,3.04,1.89,4.37,1.62,2014/4/24 0:00:00
1414,1.34,3.06,1.91,4.42,1.63,2014/4/23 0:00:00
1415,1.34,3.07,1.91,4.45,1.63,2014/4/22 0:00:00
1416,1.33,3.11,1.92,4.55,1.62,2014/4/21 0:00:00
1417,1.35,3.16,1.95,4.6,1.65,2014/4/18 0:00:00
1418,1.35,3.16,1.95,4.57,1.65,2014/4/17 0:00:00
1419,1.36,3.15,1.95,4.54,1.66,2014/4/16 0:00:00
1420,1.36,3.15,1.95,4.56,1.66,2014/4/15 0:00:00
1421,1.39,3.17,1.97,4.58,1.68,2014/4/14 0:00:00
1422,1.39,3.15,1.96,4.54,1.69,2014/4/11 0:00:00
1423,1.39,3.17,1.97,4.59,1.69,2014/4/10 0:00:00
1424,1.36,3.16,1.95,4.57,1.66,2014/4/9 0:00:00
1425,1.36,3.12,1.94,4.5,1.66,2014/4/8 0:00:00
1426,1.33,3.1,1.91,4.49,1.62,2014/4/4 0:00:00
1427,1.31,3.07,1.89,4.42,1.61,2014/4/3 0:00:00
1428,1.33,3.06,1.9,4.41,1.62,2014/4/2 0:00:00
1429,1.31,3.07,1.89,4.49,1.61,2014/4/1 0:00:00
1430,1.31,3.01,1.87,4.39,1.59,2014/3/31 0:00:00
1431,1.32,3.03,1.89,4.41,1.61,2014/3/28 0:00:00
1432,1.32,3.12,1.91,4.57,1.62,2014/3/27 0:00:00
1433,1.32,3.19,1.94,4.76,1.63,2014/3/26 0:00:00
1434,1.33,3.17,1.94,4.7,1.63,2014/3/25 0:00:00
1435,1.34,3.17,1.94,4.71,1.64,2014/3/24 0:00:00
1436,1.33,3.17,1.93,4.79,1.63,2014/3/21 0:00:00
1437,1.28,3.12,1.88,4.77,1.58,2014/3/20 0:00:00
1438,1.3,3.21,1.92,4.94,1.61,2014/3/19 0:00:00
1439,1.31,3.23,1.93,4.97,1.63,2014/3/18 0:00:00
1440,1.31,3.22,1.93,4.94,1.63,2014/3/17 0:00:00
1441,1.3,3.15,1.9,4.8,1.62,2014/3/14 0:00:00
1442,1.31,3.16,1.91,4.8,1.63,2014/3/13 0:00:00
1443,1.3,3.12,1.89,4.69,1.61,2014/3/12 0:00:00
1444,1.29,3.14,1.89,4.72,1.6,2014/3/11 0:00:00
1445,1.29,3.15,1.88,4.75,1.6,2014/3/10 0:00:00
1446,1.33,3.27,1.95,4.93,1.65,2014/3/7 0:00:00
1447,1.34,3.28,1.96,4.95,1.66,2014/3/6 0:00:00
1448,1.33,3.29,1.96,4.94,1.65,2014/3/5 0:00:00
1449,1.34,3.29,1.97,4.92,1.67,2014/3/4 0:00:00
1450,1.34,3.31,1.97,4.92,1.67,2014/3/3 0:00:00
1451,1.34,3.24,1.94,4.81,1.66,2014/2/28 0:00:00
1452,1.32,3.2,1.92,4.75,1.64,2014/2/27 0:00:00
1453,1.32,3.26,1.94,4.92,1.65,2014/2/26 0:00:00
1454,1.32,3.24,1.93,4.94,1.65,2014/2/25 0:00:00
1455,1.35,3.39,1.99,5.2,1.7,2014/2/24 0:00:00
1456,1.38,3.37,2.01,5.11,1.73,2014/2/21 0:00:00
1457,1.4,3.38,2.03,5.1,1.74,2014/2/20 0:00:00
1458,1.42,3.45,2.05,5.19,1.76,2014/2/19 0:00:00
1459,1.39,3.45,2.04,5.2,1.74,2014/2/18 0:00:00
1460,1.42,3.45,2.05,5.23,1.77,2014/2/17 0:00:00
1461,1.41,3.39,2.02,5.07,1.75,2014/2/14 0:00:00
1462,1.41,3.33,2.0,4.95,1.74,2014/2/13 0:00:00
1463,1.4,3.38,2.02,5.13,1.75,2014/2/12 0:00:00
1464,1.4,3.34,2.01,5.05,1.74,2014/2/11 0:00:00
1465,1.38,3.35,2.0,5.09,1.73,2014/2/10 0:00:00
1466,1.36,3.24,1.94,5.0,1.69,2014/2/7 0:00:00
1467,1.35,3.18,1.92,4.88,1.68,2014/1/30 0:00:00
1468,1.37,3.2,1.94,4.9,1.7,2014/1/29 0:00:00
1469,1.36,3.17,1.92,4.81,1.69,2014/1/28 0:00:00
1470,1.36,3.18,1.92,4.83,1.69,2014/1/27 0:00:00
1471,1.38,3.19,1.94,4.85,1.71,2014/1/24 0:00:00
1472,1.38,3.14,1.92,4.78,1.7,2014/1/23 0:00:00
1473,1.39,3.11,1.92,4.68,1.7,2014/1/22 0:00:00
1474,1.36,3.04,1.87,4.6,1.66,2014/1/21 0:00:00
1475,1.34,3.0,1.85,4.49,1.64,2014/1/20 0:00:00
1476,1.35,3.02,1.86,4.56,1.65,2014/1/17 0:00:00
1477,1.37,3.05,1.88,4.56,1.67,2014/1/16 0:00:00
1478,1.36,3.06,1.88,4.61,1.67,2014/1/15 0:00:00
1479,1.37,3.03,1.87,4.55,1.67,2014/1/14 0:00:00
1480,1.36,2.97,1.85,4.42,1.66,2014/1/13 0:00:00
1481,1.37,2.98,1.85,4.39,1.67,2014/1/10 0:00:00
1482,1.37,3.04,1.88,4.47,1.68,2014/1/9 0:00:00
1483,1.39,3.09,1.9,4.57,1.7,2014/1/8 0:00:00
1484,1.38,3.07,1.89,4.43,1.69,2014/1/7 0:00:00
1485,1.38,3.04,1.89,4.34,1.69,2014/1/6 0:00:00
1486,1.4,3.12,1.93,4.45,1.73,2014/1/3 0:00:00
1487,1.43,3.11,1.95,4.4,1.75,2014/1/2 0:00:00
1488,1.33,3.07,1.95,4.3,1.68,2013/12/31 0:00:00
1489,1.31,3.07,1.93,4.33,1.66,2013/12/30 0:00:00
1490,1.32,3.05,1.93,4.29,1.66,2013/12/27 0:00:00
1491,1.29,3.0,1.9,4.19,1.64,2013/12/26 0:00:00
1492,1.31,3.05,1.93,4.25,1.66,2013/12/25 0:00:00
1493,1.3,3.01,1.91,4.13,1.65,2013/12/24 0:00:00
1494,1.3,2.97,1.9,4.06,1.65,2013/12/23 0:00:00
1495,1.3,2.98,1.9,4.09,1.64,2013/12/20 0:00:00
1496,1.34,3.01,1.93,4.1,1.68,2013/12/19 0:00:00
1497,1.36,3.04,1.95,4.11,1.7,2013/12/18 0:00:00
1498,1.36,3.04,1.95,4.14,1.7,2013/12/17 0:00:00
1499,1.36,3.06,1.96,4.17,1.71,2013/12/16 0:00:00
1500,1.38,3.1,1.99,4.18,1.73,2013/12/13 0:00:00
1501,1.38,3.09,1.99,4.16,1.74,2013/12/12 0:00:00
1502,1.39,3.07,1.99,4.06,1.74,2013/12/11 0:00:00
1503,1.41,3.1,2.01,4.04,1.76,2013/12/10 0:00:00
1504,1.41,3.1,2.01,4.07,1.76,2013/12/9 0:00:00
1505,1.41,3.06,2.0,3.97,1.76,2013/12/6 0:00:00
1506,1.43,3.07,2.01,3.96,1.77,2013/12/5 0:00:00
1507,1.43,3.09,2.01,4.06,1.78,2013/12/4 0:00:00
1508,1.42,3.04,1.99,4.1,1.76,2013/12/3 0:00:00
1509,1.42,2.97,1.96,4.11,1.74,2013/12/2 0:00:00
1510,1.41,3.15,2.02,4.49,1.76,2013/11/29 0:00:00
1511,1.41,3.12,2.01,4.38,1.76,2013/11/28 0:00:00
1512,1.4,3.09,2.0,4.35,1.74,2013/11/27 0:00:00
1513,1.38,3.05,1.97,4.25,1.72,2013/11/26 0:00:00
1514,1.38,3.04,1.97,4.22,1.72,2013/11/25 0:00:00
1515,1.39,3.04,1.97,4.21,1.73,2013/11/22 0:00:00
1516,1.4,3.05,1.98,4.22,1.74,2013/11/21 0:00:00
1517,1.41,3.06,1.99,4.24,1.75,2013/11/20 0:00:00
1518,1.41,3.03,1.98,4.22,1.74,2013/11/19 0:00:00
1519,1.42,3.03,1.98,4.2,1.75,2013/11/18 0:00:00
1520,1.36,2.97,1.93,4.12,1.69,2013/11/15 0:00:00
1521,1.33,2.91,1.89,4.05,1.66,2013/11/14 0:00:00
1522,1.33,2.87,1.87,3.92,1.64,2013/11/13 0:00:00
1523,1.37,2.91,1.91,3.98,1.68,2013/11/12 0:00:00
1524,1.35,2.9,1.89,3.92,1.66,2013/11/11 0:00:00
1525,1.35,2.87,1.88,3.89,1.65,2013/11/8 0:00:00
1526,1.36,2.91,1.9,3.94,1.68,2013/11/7 0:00:00
1527,1.36,2.95,1.92,4.0,1.69,2013/11/6 0:00:00
1528,1.38,2.98,1.94,4.05,1.71,2013/11/5 0:00:00
1529,1.38,2.93,1.93,3.93,1.71,2013/11/4 0:00:00
1530,1.39,2.91,1.92,3.92,1.71,2013/11/1 0:00:00
1531,1.38,2.93,1.92,3.96,1.7,2013/10/31 0:00:00
1532,1.43,2.98,1.97,4.06,1.75,2013/10/30 0:00:00
1533,1.42,2.94,1.95,4.0,1.74,2013/10/29 0:00:00
1534,1.4,3.02,1.98,4.1,1.75,2013/10/28 0:00:00
1535,1.41,3.05,2.0,4.1,1.76,2013/10/25 0:00:00
1536,1.42,3.13,2.03,4.2,1.79,2013/10/24 0:00:00
1537,1.44,3.15,2.05,4.25,1.8,2013/10/23 0:00:00
1538,1.44,3.24,2.09,4.39,1.82,2013/10/22 0:00:00
1539,1.46,3.28,2.11,4.53,1.85,2013/10/21 0:00:00
1540,1.44,3.19,2.07,4.37,1.81,2013/10/18 0:00:00
1541,1.43,3.18,2.05,4.3,1.8,2013/10/17 0:00:00
1542,,,,,,2013/10/16 0:00:00
1543,1.46,3.26,2.11,4.49,1.85,2013/10/15 0:00:00
1544,,,,,,2013/10/14 0:00:00
1545,,,,,,2013/10/11 0:00:00
1546,1.45,3.22,2.07,4.45,1.82,2013/10/10 0:00:00
1547,1.47,3.24,2.09,4.56,1.84,2013/10/9 0:00:00
1548,1.46,3.21,2.07,4.46,1.83,2013/10/8 0:00:00
1549,1.45,3.16,2.04,4.39,1.8,2013/9/30 0:00:00
1550,1.44,3.11,2.02,4.28,1.79,2013/9/27 0:00:00
1551,1.44,3.11,2.01,4.23,1.78,2013/9/26 0:00:00
1552,1.47,3.15,2.04,4.28,1.82,2013/9/25 0:00:00
1553,1.48,3.17,2.05,4.3,1.83,2013/9/24 0:00:00
1554,,,,,,2013/9/23 0:00:00
1555,1.49,3.07,2.03,4.17,1.82,2013/9/18 0:00:00
1556,1.49,3.05,2.02,4.1,1.81,2013/9/17 0:00:00
1557,1.52,3.08,2.05,4.14,1.85,2013/9/16 0:00:00
1558,1.53,3.05,2.05,4.07,1.86,2013/9/13 0:00:00
1559,1.55,3.03,2.06,3.98,1.87,2013/9/12 0:00:00
1560,,,,,,2013/9/11 0:00:00
1561,1.52,3.07,2.05,4.12,1.85,2013/9/10 0:00:00
1562,1.49,3.07,2.03,4.15,1.83,2013/9/9 0:00:00
1563,1.41,3.05,1.99,4.17,1.77,2013/9/6 0:00:00
1564,1.4,3.04,1.97,4.15,1.76,2013/9/5 0:00:00
