,801001,801002,801003,801005,801300,发布日期
1132,3079.57,11350.5,5741.39,4253.38,3887.31,2015/6/17 0:00:00
1133,3051.26,11176.24,5641.48,4103.96,3832.08,2015/6/16 0:00:00
1134,3113.42,11634.49,5849.81,4256.26,3953.69,2015/6/15 0:00:00
1135,3192.66,11888.26,5966.3,4445.09,4037.07,2015/6/12 0:00:00
1136,3184.5,11731.69,5897.77,4387.1,4015.2,2015/6/11 0:00:00
1137,3206.22,11513.69,5835.35,4323.41,4020.61,2015/6/10 0:00:00
1138,3239.22,11262.85,5769.31,4177.22,4028.04,2015/6/9 0:00:00
1139,3273.54,11273.65,5782.46,4172.64,4051.34,2015/6/8 0:00:00
1140,3136.37,11515.04,5786.84,4365.82,3971.92,2015/6/5 0:00:00
1141,3119.73,11401.43,5718.14,4402.55,3935.92,2015/6/4 0:00:00
1142,3069.02,11476.38,5712.8,4469.55,3907.46,2015/6/3 0:00:00
1143,3080.8,11453.81,5700.07,4419.29,3916.89,2015/6/2 0:00:00
1144,3077.95,11007.16,5538.41,4233.64,3850.57,2015/6/1 0:00:00
1145,2947.84,10478.03,5278.39,4044.66,3671.9,2015/5/29 0:00:00
1146,2964.11,10339.36,5236.91,3926.43,3664.7,2015/5/28 0:00:00
1147,3173.95,10955.89,5573.0,4129.81,3929.46,2015/5/27 0:00:00
1148,3219.7,10841.45,5532.41,4069.89,3946.29,2015/5/26 0:00:00
1149,3182.41,10443.29,5371.35,3887.66,3860.2,2015/5/25 0:00:00
1150,3081.76,10252.84,5238.02,3916.65,3750.01,2015/5/22 0:00:00
1151,2987.03,10165.76,5143.21,3936.34,3664.12,2015/5/21 0:00:00
1152,2961.59,9752.59,5001.27,3793.95,3595.19,2015/5/20 0:00:00
1153,2959.72,9510.7,4931.56,3682.87,3575.26,2015/5/19 0:00:00
1154,2846.21,9263.48,4792.67,3615.71,3460.27,2015/5/18 0:00:00
1155,2910.47,8997.01,4746.84,3454.71,3485.21,2015/5/15 0:00:00
1156,2975.52,9039.96,4794.19,3426.38,3544.96,2015/5/14 0:00:00
1157,2989.25,8979.02,4787.57,3443.29,3560.18,2015/5/13 0:00:00
1158,3025.57,8854.23,4777.42,3459.94,3585.19,2015/5/12 0:00:00
1159,3005.61,8653.53,4687.51,3347.93,3533.08,2015/5/11 0:00:00
1160,2942.74,8244.38,4514.05,3167.83,3426.28,2015/5/8 0:00:00
1161,2913.87,7882.03,4375.73,2986.27,3355.19,2015/5/7 0:00:00
1162,2964.61,7975.85,4460.67,3014.37,3421.38,2015/5/6 0:00:00
1163,2966.34,7999.47,4501.5,2958.72,3452.61,2015/5/5 0:00:00
1164,3093.55,8207.88,4663.04,3002.7,3593.59,2015/5/4 0:00:00
1165,3066.28,8143.76,4625.87,2999.74,3566.06,2015/4/30 0:00:00
1166,3095.04,8110.02,4623.97,2949.13,3583.17,2015/4/29 0:00:00
1167,3101.92,7949.84,4554.93,2841.53,3556.55,2015/4/28 0:00:00
1168,3089.75,8219.6,4655.64,2926.1,3604.8,2015/4/27 0:00:00
1169,3006.87,8174.61,4587.28,2922.31,3524.18,2015/4/24 0:00:00
1170,3069.21,8172.48,4601.22,2900.55,3545.77,2015/4/23 0:00:00
1171,3097.42,8086.04,4573.26,2840.44,3542.83,2015/4/22 0:00:00
1172,3005.25,7860.99,4451.36,2761.73,3449.42,2015/4/21 0:00:00
1173,2933.74,7577.58,4321.88,2621.05,3370.34,2015/4/20 0:00:00
1174,2997.27,7781.98,4400.1,2669.2,3417.73,2015/4/17 0:00:00
1175,2959.57,7762.27,4347.71,2686.71,3351.28,2015/4/16 0:00:00
1176,2855.94,7683.96,4261.69,2656.25,3256.13,2015/4/15 0:00:00
1177,2870.21,7981.79,4377.95,2788.78,3304.31,2015/4/14 0:00:00
1178,2867.98,8006.26,4370.84,2807.38,3295.53,2015/4/13 0:00:00
1179,2826.99,7840.15,4287.49,2764.08,3242.04,2015/4/10 0:00:00
1180,2772.13,7633.0,4191.5,2698.39,3179.68,2015/4/9 0:00:00
1181,2805.81,7731.78,4224.7,2697.23,3207.24,2015/4/8 0:00:00
1182,2746.7,7838.87,4229.36,2755.5,3184.14,2015/4/7 0:00:00
1183,2685.69,7690.29,4139.43,2698.71,3117.35,2015/4/3 0:00:00
1184,2655.38,7557.6,4076.92,2645.71,3085.58,2015/4/2 0:00:00
1185,2677.84,7378.87,4028.61,2569.64,3084.0,2015/4/1 0:00:00
1186,2636.09,7175.02,3944.05,2489.55,3030.37,2015/3/31 0:00:00
1187,2668.24,7128.58,3953.35,2437.05,3054.2,2015/3/30 0:00:00
1188,2576.16,7100.56,3887.28,2469.23,2972.45,2015/3/27 0:00:00
1189,2570.68,7007.87,3855.17,2434.39,2958.7,2015/3/26 0:00:00
1190,2548.59,7133.67,3877.69,2526.05,2955.89,2015/3/25 0:00:00
1191,2588.06,7003.65,3868.14,2486.25,2978.09,2015/3/24 0:00:00
1192,2613.6,6919.22,3851.56,2426.87,2975.65,2015/3/23 0:00:00
1193,2571.66,6711.15,3763.28,2338.22,2915.81,2015/3/20 0:00:00
1194,2518.04,6637.07,3716.48,2298.03,2876.38,2015/3/19 0:00:00
1195,2533.27,6591.45,3703.73,2287.06,2880.33,2015/3/18 0:00:00
1196,2473.92,6463.55,3628.64,2235.67,2817.74,2015/3/17 0:00:00
1197,2439.54,6397.16,3579.69,2228.03,2778.46,2015/3/16 0:00:00
1198,2384.05,6187.36,3481.76,2149.38,2709.33,2015/3/13 0:00:00
1199,2373.22,6099.49,3444.42,2094.65,2689.76,2015/3/12 0:00:00
1200,2300.33,6129.99,3420.76,2116.85,2642.68,2015/3/11 0:00:00
1201,2288.18,6137.45,3420.47,2123.86,2640.3,2015/3/10 0:00:00
1202,2320.18,6044.62,3404.23,2076.16,2647.9,2015/3/9 0:00:00
1203,2267.07,5965.66,3353.47,2032.21,2603.39,2015/3/6 0:00:00
1204,2271.32,6068.13,3383.51,2091.28,2619.55,2015/3/5 0:00:00
1205,2307.23,6025.57,3391.96,2081.93,2645.17,2015/3/4 0:00:00
1206,2308.28,5920.9,3352.5,2032.57,2628.48,2015/3/3 0:00:00
1207,2388.22,5958.19,3402.89,2053.31,2695.78,2015/3/2 0:00:00
1208,2382.73,5841.68,3351.62,1994.44,2671.03,2015/2/27 0:00:00
1209,2385.65,5783.18,3329.72,1950.84,2663.43,2015/2/26 0:00:00
1210,2315.15,5744.0,3276.15,1946.3,2600.62,2015/2/25 0:00:00
1211,2353.13,5766.27,3298.86,1967.19,2632.92,2015/2/17 0:00:00
1212,2337.93,5742.15,3275.31,1963.07,2612.78,2015/2/16 0:00:00
1213,2334.88,5612.1,3229.28,1898.38,2586.08,2015/2/13 0:00:00
1214,2325.11,5531.36,3189.66,1856.99,2563.94,2015/2/12 0:00:00
1215,2326.99,5487.13,3171.82,1837.91,2556.8,2015/2/11 0:00:00
1216,2317.89,5406.65,3139.4,1809.94,2535.47,2015/2/10 0:00:00
1217,2283.3,5326.4,3092.46,1774.91,2489.12,2015/2/9 0:00:00
1218,2239.79,5361.44,3088.16,1796.51,2467.76,2015/2/6 0:00:00
1219,2262.66,5458.01,3145.75,1842.77,2510.88,2015/2/5 0:00:00
1220,2280.27,5464.89,3166.33,1825.46,2535.08,2015/2/4 0:00:00
1221,2314.37,5482.32,3185.64,1815.94,2561.4,2015/2/3 0:00:00
1222,2241.31,5368.98,3119.78,1763.87,2497.48,2015/2/2 0:00:00
1223,2311.76,5383.22,3161.86,1749.75,2553.93,2015/1/30 0:00:00
1224,2340.45,5450.52,3201.26,1779.97,2590.57,2015/1/29 0:00:00
1225,2386.97,5475.28,3230.76,1795.42,2623.9,2015/1/28 0:00:00
1226,2420.19,5509.19,3260.76,1800.72,2659.89,2015/1/27 0:00:00
1227,2454.41,5474.06,3268.03,1792.05,2681.64,2015/1/26 0:00:00
1228,2459.14,5366.45,3218.94,1752.77,2659.21,2015/1/23 0:00:00
1229,2434.8,5436.68,3231.8,1793.26,2658.77,2015/1/22 0:00:00
1230,2433.23,5374.23,3199.59,1771.09,2643.34,2015/1/21 0:00:00
1231,2298.55,5270.05,3093.74,1749.39,2529.34,2015/1/20 0:00:00
1232,2313.63,5074.01,3021.41,1677.09,2496.29,2015/1/19 0:00:00
1233,2554.37,5179.47,3199.27,1684.73,2700.27,2015/1/16 0:00:00
1234,2545.09,5106.37,3165.27,1638.06,2671.94,2015/1/15 0:00:00
1235,2450.49,5086.54,3104.65,1641.56,2596.58,2015/1/14 0:00:00
1236,2441.85,5097.59,3115.96,1651.82,2605.52,2015/1/13 0:00:00
1237,2460.53,4981.6,3093.64,1623.53,2603.6,2015/1/12 0:00:00
1238,2486.44,5002.94,3127.45,1611.66,2626.53,2015/1/9 0:00:00
1239,2480.1,5013.14,3142.69,1608.3,2635.38,2015/1/8 0:00:00
1240,2563.87,5009.66,3186.78,1592.13,2695.49,2015/1/7 0:00:00
1241,2562.34,5026.04,3184.65,1608.07,2691.64,2015/1/6 0:00:00
1242,2589.14,4926.92,3161.41,1539.07,2685.82,2015/1/5 0:00:00
1243,2529.28,4869.99,3094.69,1554.93,2610.38,2014/12/31 0:00:00
1244,2473.17,4828.74,3047.52,1541.19,2558.51,2014/12/30 0:00:00
1245,2434.4,4905.25,3073.01,1576.23,2557.1,2014/12/29 0:00:00
1246,2421.86,4992.81,3092.34,1623.74,2558.67,2014/12/26 0:00:00
1247,2323.59,4977.53,3032.13,1624.17,2477.42,2014/12/25 0:00:00
1248,2244.51,4918.2,2961.79,1614.34,2403.36,2014/12/24 0:00:00
1249,2344.15,4822.3,2978.66,1579.86,2467.79,2014/12/23 0:00:00
1250,2378.65,4885.48,3036.8,1602.77,2513.75,2014/12/22 0:00:00
1251,2344.42,5131.57,3098.68,1694.21,2508.85,2014/12/19 0:00:00
1252,2331.26,5211.32,3099.43,1736.19,2493.77,2014/12/18 0:00:00
1253,2353.39,5230.85,3108.51,1745.81,2507.88,2014/12/17 0:00:00
1254,2268.83,5297.79,3099.88,1760.7,2464.64,2014/12/16 0:00:00
1255,2180.64,5327.02,3060.66,1771.98,2401.54,2014/12/15 0:00:00
1256,2171.1,5236.95,3025.55,1734.38,2382.09,2014/12/12 0:00:00
1257,2172.01,5180.82,3005.12,1697.4,2372.24,2014/12/11 0:00:00
1258,2228.43,5125.73,2999.64,1682.06,2406.02,2014/12/10 0:00:00
1259,2152.52,4959.34,2898.94,1621.5,2322.29,2014/12/9 0:00:00
1260,2267.54,5184.88,3032.24,1699.87,2437.13,2014/12/8 0:00:00
1261,2171.82,5198.24,2966.12,1727.43,2350.1,2014/12/5 0:00:00
1262,2138.16,5329.85,2993.43,1777.62,2330.94,2014/12/4 0:00:00
1263,2021.39,5255.68,2905.91,1760.23,2230.91,2014/12/3 0:00:00
1264,1995.68,5207.32,2870.96,1734.35,2200.3,2014/12/2 0:00:00
1265,1896.93,5154.64,2805.49,1716.54,2123.25,2014/12/1 0:00:00
1266,1888.41,5212.37,2815.12,1735.43,2119.33,2014/11/28 0:00:00
1267,1828.33,5224.69,2789.5,1726.25,2081.06,2014/11/27 0:00:00
1268,1800.32,5201.37,2764.29,1711.88,2056.97,2014/11/26 0:00:00
1269,1762.66,5187.82,2738.18,1695.14,2028.47,2014/11/25 0:00:00
1270,1742.41,5112.9,2699.62,1662.36,2002.73,2014/11/24 0:00:00
1271,1699.88,5075.18,2653.7,1652.3,1959.81,2014/11/21 0:00:00
1272,1663.74,5033.96,2618.19,1635.27,1926.14,2014/11/20 0:00:00
1273,1660.14,5046.93,2619.89,1642.55,1927.37,2014/11/19 0:00:00
1274,1664.41,5008.69,2612.13,1619.58,1927.5,2014/11/18 0:00:00
1275,1694.51,4993.97,2617.75,1609.56,1945.52,2014/11/17 0:00:00
1276,1717.08,4925.76,2606.13,1577.35,1952.31,2014/11/14 0:00:00
1277,1713.52,4928.3,2610.47,1583.52,1950.47,2014/11/13 0:00:00
1278,1724.07,5017.49,2634.99,1623.83,1965.25,2014/11/12 0:00:00
1279,1705.23,4951.24,2595.11,1602.76,1939.49,2014/11/11 0:00:00
1280,1687.34,5120.83,2646.12,1659.39,1947.54,2014/11/10 0:00:00
1281,1640.2,5099.52,2606.2,1662.69,1904.15,2014/11/7 0:00:00
1282,1633.59,5155.36,2620.91,1675.27,1906.17,2014/11/6 0:00:00
1283,1634.65,5110.55,2607.59,1647.26,1902.22,2014/11/5 0:00:00
1284,1641.81,5115.42,2613.36,1648.94,1908.27,2014/11/4 0:00:00
1285,1651.44,5152.3,2621.97,1663.9,1915.43,2014/11/3 0:00:00
1286,1657.7,5110.86,2604.61,1644.68,1913.9,2014/10/31 0:00:00
1287,1617.63,5127.93,2590.21,1658.93,1888.02,2014/10/30 0:00:00
1288,1611.28,5135.54,2582.46,1661.15,1878.9,2014/10/29 0:00:00
1289,1587.88,5080.2,2546.67,1647.25,1854.95,2014/10/28 0:00:00
1290,1562.82,4964.66,2489.32,1608.56,1819.74,2014/10/27 0:00:00
1291,1587.41,4924.13,2487.69,1589.04,1834.35,2014/10/24 0:00:00
1292,1592.11,4909.36,2485.97,1587.18,1837.3,2014/10/23 0:00:00
1293,1604.48,4982.45,2519.48,1614.81,1854.46,2014/10/22 0:00:00
1294,1607.4,5041.61,2542.78,1631.39,1865.21,2014/10/21 0:00:00
1295,1620.78,5074.52,2564.24,1643.05,1882.12,2014/10/20 0:00:00
1296,1615.9,5000.86,2537.39,1618.07,1871.34,2014/10/17 0:00:00
1297,1614.35,5052.86,2554.77,1636.53,1872.26,2014/10/16 0:00:00
1298,1622.71,5123.91,2585.17,1657.13,1888.24,2014/10/15 0:00:00
1299,1608.96,5108.69,2571.06,1651.49,1874.7,2014/10/14 0:00:00
1300,1616.34,5126.49,2578.72,1658.61,1881.76,2014/10/13 0:00:00
1301,1632.91,5144.89,2584.61,1661.31,1893.55,2014/10/10 0:00:00
1302,1644.01,5175.73,2597.27,1668.27,1905.55,2014/10/9 0:00:00
1303,1641.94,5157.71,2590.3,1665.05,1902.24,2014/10/8 0:00:00
1304,1625.01,5090.14,2556.72,1644.44,1880.02,2014/9/30 0:00:00
1305,1626.54,5054.27,2544.41,1630.31,1876.41,2014/9/29 0:00:00
1306,1623.43,5001.14,2525.09,1611.47,1869.35,2014/9/26 0:00:00
1307,1627.13,4981.59,2518.57,1604.75,1869.9,2014/9/25 0:00:00
1308,1635.33,4975.45,2519.94,1606.66,1875.41,2014/9/24 0:00:00
1309,1607.55,4918.1,2482.49,1585.06,1845.08,2014/9/23 0:00:00
1310,1596.14,4853.42,2454.28,1563.52,1828.21,2014/9/22 0:00:00
1311,1631.12,4909.7,2490.56,1578.27,1862.08,2014/9/19 0:00:00
1312,1621.8,4854.62,2469.45,1564.71,1849.34,2014/9/18 0:00:00
1313,1615.06,4823.88,2455.94,1550.6,1843.3,2014/9/17 0:00:00
1314,1609.43,4790.99,2439.34,1543.69,1835.17,2014/9/16 0:00:00
1315,1634.6,4969.65,2507.36,1598.91,1877.29,2014/9/15 0:00:00
1316,1643.28,4919.42,2492.93,1588.35,1879.09,2014/9/12 0:00:00
1317,1637.12,4864.04,2469.9,1575.35,1868.5,2014/9/11 0:00:00
1318,1644.74,4872.37,2474.76,1573.13,1873.75,2014/9/10 0:00:00
1319,1660.01,4844.59,2473.19,1559.08,1882.88,2014/9/9 0:00:00
1320,1670.71,4819.64,2465.5,1550.82,1885.69,2014/9/5 0:00:00
1321,1655.12,4797.55,2449.87,1552.29,1871.21,2014/9/4 0:00:00
1322,1643.29,4764.48,2429.36,1534.28,1856.79,2014/9/3 0:00:00
1323,1628.0,4724.94,2409.33,1519.67,1840.1,2014/9/2 0:00:00
1324,1606.17,4662.06,2375.17,1502.38,1815.71,2014/9/1 0:00:00
1325,1599.16,4581.9,2344.07,1471.0,1800.06,2014/8/29 0:00:00
1326,1579.98,4532.19,2318.2,1451.96,1779.09,2014/8/28 0:00:00
1327,1592.87,4572.02,2336.92,1466.23,1792.54,2014/8/27 0:00:00
1328,1591.78,4538.29,2329.28,1455.72,1789.02,2014/8/26 0:00:00
1329,1598.24,4616.72,2361.41,1489.38,1804.3,2014/8/25 0:00:00
1330,1618.03,4642.39,2380.62,1502.52,1822.59,2014/8/22 0:00:00
1331,1611.57,4610.27,2366.44,1487.05,1813.66,2014/8/21 0:00:00
1332,1622.63,4606.98,2369.34,1471.14,1819.27,2014/8/20 0:00:00
1333,1630.41,4609.72,2373.63,1478.03,1827.16,2014/8/19 0:00:00
1334,1633.65,4596.44,2367.82,1469.47,1825.56,2014/8/18 0:00:00
1335,1630.95,4527.12,2341.99,1436.64,1812.05,2014/8/15 0:00:00
1336,1617.09,4477.82,2317.3,1421.28,1793.29,2014/8/14 0:00:00
1337,1630.38,4497.94,2333.69,1422.93,1809.33,2014/8/13 0:00:00
1338,1629.83,4498.01,2332.82,1432.06,1810.74,2014/8/12 0:00:00
1339,1642.19,4472.97,2329.39,1429.04,1815.07,2014/8/11 0:00:00
1340,1619.38,4405.61,2295.53,1408.75,1789.29,2014/8/8 0:00:00
1341,1613.34,4368.2,2284.28,1394.27,1784.36,2014/8/7 0:00:00
1342,1640.47,4403.76,2310.69,1398.78,1810.14,2014/8/6 0:00:00
1343,1655.57,4380.85,2307.16,1394.83,1815.46,2014/8/5 0:00:00
1344,1665.88,4349.43,2300.92,1366.86,1818.15,2014/8/4 0:00:00
1345,1630.18,4289.64,2262.47,1359.25,1785.07,2014/8/1 0:00:00
1346,1648.34,4337.02,2285.25,1376.79,1801.75,2014/7/31 0:00:00
1347,1627.67,4306.08,2262.8,1374.05,1782.02,2014/7/30 0:00:00
1348,1637.73,4283.32,2260.45,1360.78,1785.31,2014/7/29 0:00:00
1349,1632.15,4225.01,2243.34,1342.99,1777.01,2014/7/28 0:00:00
1350,1576.71,4151.4,2193.86,1316.2,1728.63,2014/7/25 0:00:00
1351,1562.49,4112.27,2172.89,1304.33,1710.88,2014/7/24 0:00:00
1352,1526.36,4144.29,2159.79,1323.36,1686.51,2014/7/23 0:00:00
1353,1518.0,4191.73,2169.01,1362.18,1685.82,2014/7/22 0:00:00
1354,1499.91,4138.73,2141.94,1342.51,1666.27,2014/7/21 0:00:00
1355,1498.34,4142.65,2144.11,1344.3,1664.44,2014/7/18 0:00:00
1356,1491.0,4138.11,2139.42,1351.46,1660.11,2014/7/17 0:00:00
1357,1502.86,4161.31,2151.35,1356.6,1672.34,2014/7/16 0:00:00
1358,1507.86,4211.24,2165.08,1379.77,1680.85,2014/7/15 0:00:00
1359,1505.09,4227.31,2167.19,1405.39,1679.74,2014/7/14 0:00:00
1360,1488.45,4177.1,2141.28,1396.12,1662.53,2014/7/11 0:00:00
1361,1490.31,4148.76,2128.97,1396.75,1658.08,2014/7/10 0:00:00
1362,1495.06,4161.18,2131.32,1407.43,1665.79,2014/7/9 0:00:00
1363,1516.9,4228.15,2163.34,1433.72,1692.48,2014/7/8 0:00:00
1364,1515.49,4198.43,2152.64,1415.92,1688.79,2014/7/7 0:00:00
1365,1514.92,4204.11,2153.76,1424.55,1690.63,2014/7/4 0:00:00
1366,1512.83,4200.15,2156.54,1427.92,1692.16,2014/7/3 0:00:00
1367,1508.19,4174.33,2143.98,1425.13,1686.06,2014/7/2 0:00:00
1368,1505.43,4156.81,2134.28,1417.18,1680.33,2014/7/1 0:00:00
1369,1509.76,4127.9,2127.3,1409.77,1679.23,2014/6/30 0:00:00
1370,1503.49,4086.09,2109.36,1390.16,1666.53,2014/6/27 0:00:00
1371,1507.63,4058.66,2100.59,1384.15,1665.86,2014/6/26 0:00:00
1372,1497.82,3999.52,2077.61,1352.83,1652.53,2014/6/25 0:00:00
1373,1507.45,4018.71,2088.04,1359.94,1662.36,2014/6/24 0:00:00
1374,1503.28,3991.05,2075.51,1351.5,1653.8,2014/6/23 0:00:00
1375,1507.98,3949.98,2065.23,1321.14,1654.47,2014/6/20 0:00:00
1376,1504.26,3907.3,2050.44,1303.0,1646.8,2014/6/19 0:00:00
1377,1523.01,4021.06,2095.91,1348.53,1674.54,2014/6/18 0:00:00
1378,1531.68,4046.39,2108.11,1365.46,1682.83,2014/6/17 0:00:00
1379,1549.9,4085.59,2128.18,1380.96,1700.51,2014/6/16 0:00:00
1380,1537.1,4055.29,2113.93,1365.86,1688.06,2014/6/13 0:00:00
1381,1516.87,4007.72,2091.53,1345.92,1669.24,2014/6/12 0:00:00
1382,1521.7,4019.16,2095.83,1347.13,1673.66,2014/6/11 0:00:00
1383,1526.18,3998.21,2089.7,1334.29,1673.62,2014/6/10 0:00:00
1384,1504.83,3942.37,2063.78,1310.57,1651.36,2014/6/9 0:00:00
1385,1503.35,3967.72,2070.83,1328.55,1654.06,2014/6/6 0:00:00
1386,1517.5,3968.81,2080.8,1331.66,1665.97,2014/6/5 0:00:00
1387,1498.33,3921.05,2056.73,1303.11,1646.33,2014/6/4 0:00:00
1388,1511.61,3960.91,2074.17,1302.82,1661.02,2014/6/3 0:00:00
1389,1516.76,3961.74,2078.74,1302.32,1666.32,2014/5/30 0:00:00
1390,1516.02,3951.82,2075.31,1296.38,1663.33,2014/5/29 0:00:00
1391,1523.91,4000.84,2094.32,1319.73,1675.15,2014/5/28 0:00:00
1392,1506.35,3943.08,2070.3,1289.78,1655.3,2014/5/27 0:00:00
1393,1513.14,3955.99,2078.28,1299.57,1662.85,2014/5/26 0:00:00
1394,1509.54,3906.95,2061.24,1275.8,1654.42,2014/5/23 0:00:00
1395,1495.54,3867.81,2041.56,1250.49,1638.88,2014/5/22 0:00:00
1396,1495.77,3865.62,2043.25,1241.73,1640.79,2014/5/21 0:00:00
1397,1483.31,3826.9,2025.0,1228.46,1625.7,2014/5/20 0:00:00
1398,1482.11,3810.56,2020.13,1211.84,1624.02,2014/5/19 0:00:00
1399,1509.21,3826.64,2038.79,1210.33,1646.53,2014/5/16 0:00:00
1400,1509.05,3835.8,2041.58,1231.09,1648.57,2014/5/15 0:00:00
1401,1523.67,3909.56,2074.66,1254.32,1670.68,2014/5/14 0:00:00
1402,1526.37,3904.47,2075.62,1250.1,1672.07,2014/5/13 0:00:00
1403,1529.77,3912.99,2078.96,1249.83,1675.98,2014/5/12 0:00:00
1404,1501.01,3823.17,2033.7,1229.27,1641.28,2014/5/9 0:00:00
1405,1500.26,3862.12,2045.19,1248.72,1644.66,2014/5/8 0:00:00
1406,1501.63,3872.58,2045.8,1255.53,1647.38,2014/5/7 0:00:00
1407,1514.07,3941.89,2073.38,1281.84,1665.51,2014/5/6 0:00:00
1408,1514.01,3901.74,2065.57,1266.84,1662.87,2014/5/5 0:00:00
1409,1520.8,3852.08,2054.95,1246.94,1660.9,2014/4/30 0:00:00
1410,1519.57,3820.2,2044.79,1231.38,1658.46,2014/4/29 0:00:00
1411,1500.91,3774.67,2020.21,1217.83,1639.19,2014/4/28 0:00:00
1412,1520.71,3895.25,2070.45,1257.86,1668.31,2014/4/25 0:00:00
1413,1536.81,3975.82,2104.22,1285.43,1689.13,2014/4/24 0:00:00
1414,1537.33,4018.17,2117.41,1292.03,1694.41,2014/4/23 0:00:00
1415,1538.99,4026.11,2122.59,1299.66,1697.07,2014/4/22 0:00:00
1416,1524.59,4063.61,2127.0,1325.45,1691.84,2014/4/21 0:00:00
1417,1551.45,4122.18,2160.94,1339.43,1720.23,2014/4/18 0:00:00
1418,1550.5,4114.63,2156.44,1329.82,1719.06,2014/4/17 0:00:00
1419,1557.57,4104.23,2160.21,1321.05,1724.1,2014/4/16 0:00:00
1420,1553.36,4104.21,2158.39,1329.28,1722.62,2014/4/15 0:00:00
1421,1587.43,4130.36,2183.25,1331.9,1751.22,2014/4/14 0:00:00
1422,1593.82,4101.03,2175.88,1321.71,1751.97,2014/4/11 0:00:00
1423,1597.72,4125.87,2182.36,1336.44,1755.13,2014/4/10 0:00:00
1424,1560.18,4112.71,2161.32,1330.65,1728.2,2014/4/9 0:00:00
1425,1562.15,4069.89,2149.38,1307.26,1724.94,2014/4/8 0:00:00
1426,1518.72,4033.68,2115.64,1303.29,1685.66,2014/4/4 0:00:00
1427,1504.88,3988.78,2093.51,1284.67,1668.82,2014/4/3 0:00:00
1428,1517.55,3973.01,2101.23,1282.29,1678.91,2014/4/2 0:00:00
1429,1502.61,3983.57,2096.8,1303.57,1670.22,2014/4/1 0:00:00
1430,1492.7,3913.02,2071.41,1273.89,1655.32,2014/3/31 0:00:00
1431,1499.13,3936.98,2081.92,1278.87,1660.17,2014/3/28 0:00:00
1432,1493.46,4049.77,2109.56,1321.23,1668.57,2014/3/27 0:00:00
1433,1498.11,4141.93,2137.38,1370.27,1684.3,2014/3/26 0:00:00
1434,1500.39,4115.68,2134.17,1349.62,1684.75,2014/3/25 0:00:00
1435,1509.31,4122.74,2135.2,1353.25,1685.97,2014/3/24 0:00:00
1436,1501.18,4120.43,2122.73,1373.87,1675.84,2014/3/21 0:00:00
1437,1441.05,4050.18,2071.2,1366.75,1624.51,2014/3/20 0:00:00
1438,1460.38,4171.2,2116.9,1414.93,1654.69,2014/3/19 0:00:00
1439,1474.48,4192.56,2126.37,1425.04,1671.14,2014/3/18 0:00:00
1440,1480.22,4173.77,2122.61,1414.14,1674.14,2014/3/17 0:00:00
1441,1467.8,4082.16,2089.45,1373.72,1656.22,2014/3/14 0:00:00
1442,1480.38,4096.81,2100.3,1372.69,1668.51,2014/3/13 0:00:00
1443,1459.79,4042.39,2074.22,1340.35,1646.45,2014/3/12 0:00:00
1444,1455.21,4061.64,2073.72,1343.44,1643.28,2014/3/11 0:00:00
1445,1449.46,4073.55,2069.87,1352.83,1637.04,2014/3/10 0:00:00
1446,1497.04,4234.46,2143.68,1403.5,1691.62,2014/3/7 0:00:00
1447,1502.05,4247.33,2149.85,1408.61,1695.88,2014/3/6 0:00:00
1448,1487.91,4252.78,2144.97,1406.98,1689.85,2014/3/5 0:00:00
1449,1504.04,4258.72,2157.27,1400.65,1706.03,2014/3/4 0:00:00
1450,1501.51,4275.45,2159.67,1403.54,1709.6,2014/3/3 0:00:00
1451,1501.55,4195.25,2130.18,1371.69,1697.66,2014/2/28 0:00:00
1452,1484.53,4142.75,2107.29,1352.78,1678.9,2014/2/27 0:00:00
1453,1482.98,4216.6,2127.88,1400.38,1690.25,2014/2/26 0:00:00
1454,1484.23,4197.08,2118.66,1406.05,1688.32,2014/2/25 0:00:00
1455,1518.29,4382.81,2189.05,1482.26,1735.8,2014/2/24 0:00:00
1456,1553.22,4361.66,2209.62,1456.52,1767.7,2014/2/21 0:00:00
1457,1567.54,4370.13,2224.59,1451.38,1783.2,2014/2/20 0:00:00
1458,1587.84,4457.77,2252.07,1477.7,1802.42,2014/2/19 0:00:00
1459,1562.84,4460.88,2239.69,1479.67,1784.49,2014/2/18 0:00:00
1460,1587.5,4464.13,2253.3,1485.84,1806.91,2014/2/17 0:00:00
1461,1581.61,4371.32,2221.53,1441.98,1791.75,2014/2/14 0:00:00
1462,1577.0,4291.07,2192.56,1408.29,1777.82,2014/2/13 0:00:00
1463,1575.31,4364.35,2218.02,1458.53,1790.85,2014/2/12 0:00:00
1464,1572.19,4307.33,2201.33,1438.81,1784.58,2014/2/11 0:00:00
1465,1553.41,4313.75,2192.1,1453.0,1773.95,2014/2/10 0:00:00
1466,1521.63,4184.05,2137.04,1426.56,1731.42,2014/2/7 0:00:00
1467,1520.33,4106.15,2111.47,1391.29,1720.46,2014/1/30 0:00:00
1468,1538.56,4137.76,2127.91,1395.68,1737.82,2014/1/29 0:00:00
1469,1533.41,4093.27,2112.39,1370.01,1728.01,2014/1/28 0:00:00
1470,1527.13,4113.4,2113.17,1378.76,1725.84,2014/1/27 0:00:00
1471,1549.2,4117.55,2129.43,1383.34,1748.07,2014/1/24 0:00:00
